clip_id|text|normalized_text
GEN_009_025|ọ da ta, Eka ki Kenan, ọviẹn rẹ ọviẹn wọ dia kẹ iniọvo wẹn.|ọ da ta, Eka ki Kenan, ọviẹn rẹ ọviẹn wọ dia kẹ iniọvo wẹn.
GEN_009_026|Ọ da je ta, Ọrovwohwo rẹ Ọghẹnẹ mẹ bruba kẹ Shẹm, gbe ji Kenan dia ọviẹn rọye.|Ọ da je ta, Ọrovwohwo rẹ Ọghẹnẹ mẹ bruba kẹ Shẹm, gbe ji Kenan dia ọviẹn rọye.
GEN_009_027|Ọghẹnẹ hẹre ishamwa ri Jafẹt, e jọ dia itughẹ ri Shẹm, e je Kenan dia ọviẹn rọye.|Ọghẹnẹ hẹre ishamwa ri Jafẹt, e jọ dia itughẹ ri Shẹm, e je Kenan dia ọviẹn rọye.
GEN_009_028|Noa da rhoma dia akpọ na ikpe uri gbẹ ujughwrẹ gbẹ ihwe, vwẹ ọke rẹ oghwe na vwo kunu.|Noa da rhoma dia akpọ na ikpe uri gbẹ ujughwrẹ gbẹ ihwe, vwẹ ọke rẹ oghwe na vwo kunu.
GEN_009_029|Ẹdẹ rẹ akpọ ri Noa ejobi da dia ikpe uri ẹne gbẹ ujughwrẹ gbẹ ihwe o de ghwu.|Ẹdẹ rẹ akpọ ri Noa ejobi da dia ikpe uri ẹne gbẹ ujughwrẹ gbẹ ihwe o de ghwu.
GEN_011_001|Asakiephana akpọ na ejobi kẹ ephẹrẹ ọvo kugbe emeta tutuno.|Asakiephana akpọ na ejobi kẹ ephẹrẹ ọvo kugbe emeta tutuno.
GEN_011_002|Ọke rẹ ihwo vwọ kua nẹ abọ rẹ ọnre da vacha re, ayen da rhe mrẹ uphephe ọvo vwẹ otọ ri Shinar ayen da dia Etiyin.|Ọke rẹ ihwo vwọ kua nẹ abọ rẹ ọnre da vacha re, ayen da rhe mrẹ uphephe ọvo vwẹ otọ ri Shinar ayen da dia Etiyin.
GEN_011_008|Kọye Ọrovwohwo da hra ayen nene enu rẹ akpọ na ejobi, ayen gbe bọn orere na ọfa-a.|Kọye Ọrovwohwo da hra ayen nene enu rẹ akpọ na ejobi, ayen gbe bọn orere na ọfa-a.
GEN_011_009|Fiki rẹ ọtiọye na e de se odẹ rọye Babẹl, fikiridie Etiyin Ọrovwohwo de zighi ephẹrẹ rẹ akpọ na ejobi, kẹ Etiyin rhe Ọrovwohwo da hra ayen nene enu rẹ akpọ na ejobi.|Fiki rẹ ọtiọye na e de se odẹ rọye Babẹl, fikiridie Etiyin Ọrovwohwo de zighi ephẹrẹ rẹ akpọ na ejobi, kẹ Etiyin rhe Ọrovwohwo da hra ayen nene enu rẹ akpọ na ejobi.
GEN_011_010|Enana keye uvwiẹ ri Shẹm. Ọke ri Shẹm vwọ ghwo te ẹgbukpe ujori re, ọ da rhe dia ọsẹ ri Arpakshad, ikpe ivẹ rẹ oghwe na vwọ kpọnu;|Enana keye uvwiẹ ri Shẹm. Ọke ri Shẹm vwọ ghwo te ẹgbukpe ujori re, ọ da rhe dia ọsẹ ri Arpakshad, ikpe ivẹ rẹ oghwe na vwọ kpọnu;
GEN_011_011|Shẹm ke rha rhe dia ro vwo vwiẹ Arpakshad nu ikpe uri ivẹ gbẹ ujori, o de vwiẹ emeshare vẹ emetẹ.|Shẹm ke rha rhe dia ro vwo vwiẹ Arpakshad nu ikpe uri ivẹ gbẹ ujori, o de vwiẹ emeshare vẹ emetẹ.
GEN_011_012|Ọke rẹ Arpakshad vwọ dia ikpe ọgban gbẹ iyori re ọ da rhe dia ọsẹ ri Shelah;|Ọke rẹ Arpakshad vwọ dia ikpe ọgban gbẹ iyori re ọ da rhe dia ọsẹ ri Shelah;
GEN_011_013|Arpakshad vwo vwiẹ Shelah nu ọ da dia ikpe uri ivẹ gbẹ erha, o de rhe vwiẹ emeshare vẹ emetẹ.|Arpakshad vwo vwiẹ Shelah nu ọ da dia ikpe uri ivẹ gbẹ erha, o de rhe vwiẹ emeshare vẹ emetẹ.
GEN_011_014|Ri Shelah vwọ dia ikpe ọgban re, ọ da rhe dia ọsẹ rẹ Eber;|Ri Shelah vwọ dia ikpe ọgban re, ọ da rhe dia ọsẹ rẹ Eber;
GEN_011_015|ri Shelah vwo vwiẹ Eber nu, ọ da dia ikpe uri ivẹ gbẹ erha, o de vwiẹ emeshare vẹ emetẹ.|ri Shelah vwo vwiẹ Eber nu, ọ da dia ikpe uri ivẹ gbẹ erha, o de vwiẹ emeshare vẹ emetẹ.
GEN_011_016|Rẹ Eber vwọ dia ikpe ọgban gbẹ ẹne re, ọ da rhe dia ọsẹ ri Pẹlẹg,|Rẹ Eber vwọ dia ikpe ọgban gbẹ ẹne re, ọ da rhe dia ọsẹ ri Pẹlẹg,
GEN_011_017|rẹ Eber vwo vwiẹ Pẹlẹg nu ọ da dia ikpe uri ivẹ gbẹ ọgban, o de vwiẹ emeshare vẹ emetẹ.|rẹ Eber vwo vwiẹ Pẹlẹg nu ọ da dia ikpe uri ivẹ gbẹ ọgban, o de vwiẹ emeshare vẹ emetẹ.
GEN_011_018|Ri Pẹlẹg vwọ dia ikpe ọgban re, ọ da rhe dia ọsẹ ri Reu;|Ri Pẹlẹg vwọ dia ikpe ọgban re, ọ da rhe dia ọsẹ ri Reu;
GEN_011_019|Ri Pẹlẹg vwo vwiẹ Reu nu ọ da dia ikpe uri gbẹ irhiri, o de vwiẹ emeshare vẹ emetẹ.|Ri Pẹlẹg vwo vwiẹ Reu nu ọ da dia ikpe uri gbẹ irhiri, o de vwiẹ emeshare vẹ emetẹ.
GEN_011_020|Ri Reu vwọ dia ikpe ọgban gbẹ ivẹ re, ọ da rhe dia ọsẹ ri Serug,|Ri Reu vwọ dia ikpe ọgban gbẹ ivẹ re, ọ da rhe dia ọsẹ ri Serug,
GEN_011_021|ri Reu vwo vwiẹ Serug nu ọ da dia ikpe uri gbẹ ighwrẹ, o de vwiẹ emeshare vẹ emetẹ.|ri Reu vwo vwiẹ Serug nu ọ da dia ikpe uri gbẹ ighwrẹ, o de vwiẹ emeshare vẹ emetẹ.
GEN_011_022|Ri Serug vwọ dia ikpe ọgban re, ọ da rhe dia ọsẹ ri Nahọr,|Ri Serug vwọ dia ikpe ọgban re, ọ da rhe dia ọsẹ ri Nahọr,
GEN_011_023|Ri Serug vwo vwiẹ Nahọr nu, ọ da dia ikpe uri, ọ de vwiẹ emeshare vẹ emetẹ.|Ri Serug vwo vwiẹ Nahọr nu, ọ da dia ikpe uri, ọ de vwiẹ emeshare vẹ emetẹ.
GEN_011_024|Ọke ri Nahọr vwọ dia ikpe uje gbẹ irhiri re, ọ da rhe dia ọsẹ ri Terah;|Ọke ri Nahọr vwọ dia ikpe uje gbẹ irhiri re, ọ da rhe dia ọsẹ ri Terah;
GEN_011_025|ri Nahọr vwo vwiẹ Terah nu ọ da dia ikpe ujori gbẹ ihwe gbẹ irhiri, o de vwiẹ emeshare vẹ emetẹ.|ri Nahọr vwo vwiẹ Terah nu ọ da dia ikpe ujori gbẹ ihwe gbẹ irhiri, o de vwiẹ emeshare vẹ emetẹ.
GEN_011_026|Ri Terah vwọ dia ikpe ujorha gbẹ ihwe re, ọ da rhe dia ọsẹ rẹ Ebram, Nahọr, kugbe Haran.|Ri Terah vwọ dia ikpe ujorha gbẹ ihwe re, ọ da rhe dia ọsẹ rẹ Ebram, Nahọr, kugbe Haran.
GEN_011_027|Enana keye uvwiẹ ri Terah. Terah ọye ọsẹ rẹ Ebram, Nahọr kugbe Haran; Haran kọye ọsẹ ri Lọt.|Enana keye uvwiẹ ri Terah. Terah ọye ọsẹ rẹ Ebram, Nahọr kugbe Haran; Haran kọye ọsẹ ri Lọt.
GEN_011_029|Ebram vi Nahọr da reyọ eya, odẹ rẹ aye rẹ Ebram ki Serai, odẹ re aye ri Nahọr ki Milka, ọmọtẹ ri Haran ọsẹ ri Milka vẹ Iska.|Ebram vi Nahọr da reyọ eya, odẹ rẹ aye rẹ Ebram ki Serai, odẹ re aye ri Nahọr ki Milka, ọmọtẹ ri Haran ọsẹ ri Milka vẹ Iska.
GEN_011_030|Serai kẹ ẹga, o vwiẹ ọmọ-ọ.|Serai kẹ ẹga, o vwiẹ ọmọ-ọ.
GEN_011_032|Ẹdẹ rẹ akpọ ri Terah ejobi da dia ikpe uri gbe iyori, Terah de ghwu vwi Haran.|Ẹdẹ rẹ akpọ ri Terah ejobi da dia ikpe uri gbe iyori, Terah de ghwu vwi Haran.
GEN_012_001|Asakiephana Ọrovwohwo da ta kẹ Ebram, Yanran nẹ orho wẹn kugbe ekru wẹn kugbe uwevwi rẹ ọsẹ wẹn vwo kpo otọ ri mi che dje kẹ wẹ.|Asakiephana Ọrovwohwo da ta kẹ Ebram, Yanran nẹ orho wẹn kugbe ekru wẹn kugbe uwevwi rẹ ọsẹ wẹn vwo kpo otọ ri mi che dje kẹ wẹ.
GEN_012_002|Ki mi ru we vwọ dia ẹgborho buebu, ki mi bruphihọ kẹ wẹ, ki mi ru odẹ wẹn rho, eriyin na ku wọ dia ebruphihọ.|Ki mi ru we vwọ dia ẹgborho buebu, ki mi bruphihọ kẹ wẹ, ki mi ru odẹ wẹn rho, eriyin na ku wọ dia ebruphihọ.
GEN_012_003|Ki mi bruba kẹ ihwo ri bruba kẹ wẹ, oro harhe owẹ ke Me harhọ; vwẹ oma wẹn irere rẹ akpọ na ejobi de vwo ebruphihọ kẹ oma rayen.|Ki mi bruba kẹ ihwo ri bruba kẹ wẹ, oro harhe owẹ ke Me harhọ; vwẹ oma wẹn irere rẹ akpọ na ejobi de vwo ebruphihọ kẹ oma rayen.
GEN_012_004|Kọye Ebram da yanran, kirobo rẹ Ọrovwohwo ta kẹ, Lọt vẹ ọye da yan usun. Ebram da dia ikpe ujorha gbẹ ihwiori vwẹ ọke ro vwo vrẹn ni Haran.|Kọye Ebram da yanran, kirobo rẹ Ọrovwohwo ta kẹ, Lọt vẹ ọye da yan usun. Ebram da dia ikpe ujorha gbẹ ihwiori vwẹ ọke ro vwo vrẹn ni Haran.
GEN_012_005|Ebram da reyọ Serai rẹ aye rọye, kugbe Lọt rẹ ọmọ rẹ oniọvo. rọye, kugbe ekuakua ri rhere ejobi, kugbe ihwo ro vwori vwi Haran, ayen vwo te otọ ri Kenan nu. Ọke rẹ ayen vwo te otọ ri Kenan,|Ebram da reyọ Serai rẹ aye rọye, kugbe Lọt rẹ ọmọ rẹ oniọvo. rọye, kugbe ekuakua ri rhere ejobi, kugbe ihwo ro vwori vwi Haran, ayen vwo te otọ ri Kenan nu. Ọke rẹ ayen vwo te otọ ri Kenan,
GEN_012_006|Ebram de ki otọ na re te asan re se Shikẹm, re te ọhahe ri Morẹh. Vwẹ ọke yena yẹ ihwo ri Kenan ji otọ na.|Ebram de ki otọ na re te asan re se Shikẹm, re te ọhahe ri Morẹh. Vwẹ ọke yena yẹ ihwo ri Kenan ji otọ na.
GEN_012_008|O de vrẹn nẹ Etiyin vwo kpo enu rẹ ugbenu rọ obọrhe ri Bẹtẹl, ọ da bọn utughẹ rọye, yi Bẹtẹl obọhwere, Ai da rha obọrhe; Etiyin ọ da so agbada kẹ Ọrovwohwo o de se odẹ rẹ Ọrovwohwo na.|O de vrẹn nẹ Etiyin vwo kpo enu rẹ ugbenu rọ obọrhe ri Bẹtẹl, ọ da bọn utughẹ rọye, yi Bẹtẹl obọhwere, Ai da rha obọrhe; Etiyin ọ da so agbada kẹ Ọrovwohwo o de se odẹ rẹ Ọrovwohwo na.
GEN_012_009|Ebram da rhoma mu oyan họ ọ da garo vi obi Nẹgẹb.|Ebram da rhoma mu oyan họ ọ da garo vi obi Nẹgẹb.
GEN_012_010|Vwẹ ọke nana owẹvwe de rhi fi vwẹ otọ na. Etiyin Ebram de kpo Ijipt ra dia fikiridie owẹvwe na firi gangan vwẹ otọ na.|Vwẹ ọke nana owẹvwe de rhi fi vwẹ otọ na. Etiyin Ebram de kpo Ijipt ra dia fikiridie owẹvwe na firi gangan vwẹ otọ na.
GEN_012_011|Ọke ro che vwo te otọ rẹ Ijipt re, ọ da ta kẹ Serai rẹ aye rọye, Me riẹnre nẹ wẹ aye vẹ erhuvwu siẹ re de ni we.|Ọke ro che vwo te otọ rẹ Ijipt re, ọ da ta kẹ Serai rẹ aye rọye, Me riẹnre nẹ wẹ aye vẹ erhuvwu siẹ re de ni we.
GEN_012_013|Gba ta kẹ ayen nẹ wẹ oniọvo mẹ, rere o vwo yovwi kẹ vwẹ fiki wẹ, rere Me mrasan rhọ fiki wẹ.|Gba ta kẹ ayen nẹ wẹ oniọvo mẹ, rere o vwo yovwi kẹ vwẹ fiki wẹ, rere Me mrasan rhọ fiki wẹ.
GEN_012_014|Ọke rẹ Ebram vwo te Ijipt re, ihwo rẹ Ijipt da mrẹ aye na nẹ oyovwiri gangan.|Ọke rẹ Ebram vwo te Ijipt re, ihwo rẹ Ijipt da mrẹ aye na nẹ oyovwiri gangan.
GEN_012_015|Rẹ emọ rẹ ovie Fero, vwọ mrẹ, ayen de jiro ki Fero. A da reyọ aye na vwo rhe Fero.|Rẹ emọ rẹ ovie Fero, vwọ mrẹ, ayen de jiro ki Fero. A da reyọ aye na vwo rhe Fero.
GEN_012_017|Ọrovwohwo da vwẹ emiavwe mu Fero kugbe =uwevwi rọye ejobi fiki Serai aye rẹ Ebram.|Ọrovwohwo da vwẹ emiavwe mu Fero kugbe =uwevwi rọye ejobi fiki Serai aye rẹ Ebram.
GEN_012_018|Etiyin Fero de se Ebram, ọ da ta, Ọnana die wo ru kẹ vwẹ na? Kidie wọ gbe ta kẹ vwẹ nẹ aye wẹ-ẹn?|Etiyin Fero de se Ebram, ọ da ta, Ọnana die wo ru kẹ vwẹ na? Kidie wọ gbe ta kẹ vwẹ nẹ aye wẹ-ẹn?
GEN_012_019|Die wọ vwọ tanẹ oniọvo mẹ? rọ da nẹrhẹ ovwẹ reyọ vwo ru aye? Nighe aye wẹn na, reyọ ru wọ yanran.|Die wọ vwọ tanẹ oniọvo mẹ? rọ da nẹrhẹ ovwẹ reyọ vwo ru aye? Nighe aye wẹn na, reyọ ru wọ yanran.
GEN_012_020|Fero da kpokpa kẹ ihwo rọye kpahe Ebram, ayen de suo ro ughere, te aye rọye kugbe ihwo ro vwori ejobi.|Fero da kpokpa kẹ ihwo rọye kpahe Ebram, ayen de suo ro ughere, te aye rọye kugbe ihwo ro vwori ejobi.
GEN_013_001|Etiyin Ebram de vrẹn nẹ Ijipt, te ọye vẹ aye rọye, kugbe obo ro vwori ejobi, ọ vẹ Lọt usun, vwo kpo obi Nẹgẹb.|Etiyin Ebram de vrẹn nẹ Ijipt, te ọye vẹ aye rọye, kugbe obo ro vwori ejobi, ọ vẹ Lọt usun, vwo kpo obi Nẹgẹb.
GEN_013_002|Asakiephana Ebram feri gangan vwẹ uchuru, idọnọ efuanfon kugbe oro.|Asakiephana Ebram feri gangan vwẹ uchuru, idọnọ efuanfon kugbe oro.
GEN_013_003|O de vrẹn nẹ Nẹgẹb ọ da yan rhiri re te Bẹtẹl, re te asan rọ bọn utughẹ rọye phihọ ẹsosuọ, uvwre ri Bẹtẹl vẹ Ai,|O de vrẹn nẹ Nẹgẹb ọ da yan rhiri re te Bẹtẹl, re te asan rọ bọn utughẹ rọye phihọ ẹsosuọ, uvwre ri Bẹtẹl vẹ Ai,
GEN_013_005|Lọt, vẹ Ebram gba usun na, ji vwo igegede kugbe uchuru vẹ itughẹ,|Lọt, vẹ Ebram gba usun na, ji vwo igegede kugbe uchuru vẹ itughẹ,
GEN_013_006|ọtiọye na otọ na gbe gba aye-en, kidie ayen vwo eyere buebu, ayen gbe sa dia kugbe-e,|ọtiọye na otọ na gbe gba aye-en, kidie ayen vwo eyere buebu, ayen gbe sa dia kugbe-e,
GEN_013_007|oseghe kọ rhe dia vwe uvwre rẹ isuigodẹ rẹ Ebram vẹ isuigodẹ ri Lọt. Ọke yena ihwo ri Kenan kugbe ihwo ri Pẹriz je otọ na.|oseghe kọ rhe dia vwe uvwre rẹ isuigodẹ rẹ Ebram vẹ isuigodẹ ri Lọt. Ọke yena ihwo ri Kenan kugbe ihwo ri Pẹriz je otọ na.
GEN_013_008|Ebram da ta ki Lọt, E gbi jẹ oseghe dia uvwre wẹ vẹ ọmẹ-ẹ kugbe uvwre rẹ isuigodẹ wẹn vẹ emẹ-ẹ, kidie avwanre iniọvo.|Ebram da ta ki Lọt, E gbi jẹ oseghe dia uvwre wẹ vẹ ọmẹ-ẹ kugbe uvwre rẹ isuigodẹ wẹn vẹ emẹ-ẹ, kidie avwanre iniọvo.
GEN_013_009|Ọ dia otọ na ejobi ri obaro wẹ na-a? Hẹriẹ oma wẹn nu vwe. Wo de kpo obọrhe, ki mi kpo obọhwẹre, eye wo de kpo obọhwẹre, ki mi kpo obọrhe.|Ọ dia otọ na ejobi ri obaro wẹ na-a? Hẹriẹ oma wẹn nu vwe. Wo de kpo obọrhe, ki mi kpo obọhwẹre, eye wo de kpo obọhwẹre, ki mi kpo obọrhe.
GEN_013_010|Lọt da kpare opharo, ọ da mrẹ ushekpotọ ri Jọdan na rọ pha djidjiro wọnwọn kiri udju rẹ Ọrovwohwo, kiri otọ rẹ Ijipt vwẹ ọke re de kpo obi Zoar, kẹ enẹ ọ epha tavwe rẹ Ọrovwohwo ke rhe ghwọrọ Sodọm vi Gomora.|Lọt da kpare opharo, ọ da mrẹ ushekpotọ ri Jọdan na rọ pha djidjiro wọnwọn kiri udju rẹ Ọrovwohwo, kiri otọ rẹ Ijipt vwẹ ọke re de kpo obi Zoar, kẹ enẹ ọ epha tavwe rẹ Ọrovwohwo ke rhe ghwọrọ Sodọm vi Gomora.
GEN_013_011|Lọt ke jẹ ushekpotọ ri Jọdan na kẹ oma rọye, Lọt de nene obọrhe, kọye ayen da hẹriẹ oma nẹ ohwohwo|Lọt ke jẹ ushekpotọ ri Jọdan na kẹ oma rọye, Lọt de nene obọrhe, kọye ayen da hẹriẹ oma nẹ ohwohwo
GEN_013_012|Ebram da dia otọ ri Kenan, yi Lọt ra dia uherevie rẹ irere rẹ ushekpotọ na, o de mu erhọ kẹrẹ Sodọm.|Ebram da dia otọ ri Kenan, yi Lọt ra dia uherevie rẹ irere rẹ ushekpotọ na, o de mu erhọ kẹrẹ Sodọm.
GEN_013_014|Ọrovwohwo da ta kẹ Ebram, ri Lọt vwọ yanran nu nẹ, Kpare ẹro wẹn kpenu, vwẹ asan wọ epha na, ri wo ni obenu vẹ obotọ te obọrhe vẹ obọhwẹre,|Ọrovwohwo da ta kẹ Ebram, ri Lọt vwọ yanran nu nẹ, Kpare ẹro wẹn kpenu, vwẹ asan wọ epha na, ri wo ni obenu vẹ obotọ te obọrhe vẹ obọhwẹre,
GEN_013_015|kidie otọ na ejobi re wọ mrẹ na Me vwẹ ayen kẹ wẹ kugbe uvwiẹ wẹn bẹdẹ.|kidie otọ na ejobi re wọ mrẹ na Me vwẹ ayen kẹ wẹ kugbe uvwiẹ wẹn bẹdẹ.
GEN_013_016|Mi ru uvwiẹ wẹn bu kiri ibiekpẹn rẹ otọ na, kọye ohwo de se kere ibiekpẹn rẹ otọ na, ko ji se kere uvwiẹ wẹn.|Mi ru uvwiẹ wẹn bu kiri ibiekpẹn rẹ otọ na, kọye ohwo de se kere ibiekpẹn rẹ otọ na, ko ji se kere uvwiẹ wẹn.
GEN_013_017|Vrẹn, yan nene ugrogro rẹ otọ na te ohẹhẹre rọye, kidie wẹn Me vwọ kẹ.|Vrẹn, yan nene ugrogro rẹ otọ na te ohẹhẹre rọye, kidie wẹn Me vwọ kẹ.
GEN_013_018|Ebram da ghwiẹ utughẹ rọye, ọ da rhe dia kẹrẹ ọhahe ri Mamre, rọ kẹrẹ Hebrọn, kẹ Etiyin ọ da so agbada kẹ Ọrovwohwo.|Ebram da ghwiẹ utughẹ rọye, ọ da rhe dia kẹrẹ ọhahe ri Mamre, rọ kẹrẹ Hebrọn, kẹ Etiyin ọ da so agbada kẹ Ọrovwohwo.
GEN_014_001|Ọke rẹ Amrafel vwọ ovie ri Shinar, Ariọk ke ovie re Elasai, Chedor-laomer kẹ ovie rẹ Elam, Tidal kẹ ovie ri Goiim,|Ọke rẹ Amrafel vwọ ovie ri Shinar, Ariọk ke ovie re Elasai, Chedor-laomer kẹ ovie rẹ Elam, Tidal kẹ ovie ri Goiim,
GEN_014_002|ivie nana da kpare ofovwi bru Bera ovie ri Sodọm, Birsha ovie ri Gomora, Shinab ovie rẹ Adma, Shimeba ovie ri Zeboim, kugbe ovie ri Bẹla (kọye Zoar)|ivie nana da kpare ofovwi bru Bera ovie ri Sodọm, Birsha ovie ri Gomora, Shinab ovie rẹ Adma, Shimeba ovie ri Zeboim, kugbe ovie ri Bẹla (kọye Zoar)
GEN_014_003|Enana ejobi da rhe ghwẹ koko vwẹ ushekpotọ ri Sidim (kọye urhie rẹ ughweri).|Enana ejobi da rhe ghwẹ koko vwẹ ushekpotọ ri Sidim (kọye urhie rẹ ughweri).
GEN_014_004|Ikpe ihwivẹ soso ọye ayen ga Chedor-laomer, ẹkẹvuọvo ikpe rẹ ihwerha re, ophu de rhi mu ayen kpahọ.|Ikpe ihwivẹ soso ọye ayen ga Chedor-laomer, ẹkẹvuọvo ikpe rẹ ihwerha re, ophu de rhi mu ayen kpahọ.
GEN_014_005|Vwẹ ikpe ihwẹne rẹ Chedor-laomer kugbe ivie re vẹ ọye gba obọ na da rhe re họnre Rifem vwi Ashterof-karnaim, Zuzim vwi Ham, Emim vwi Shaveh-kiria-taim,|Vwẹ ikpe ihwẹne rẹ Chedor-laomer kugbe ivie re vẹ ọye gba obọ na da rhe re họnre Rifem vwi Ashterof-karnaim, Zuzim vwi Ham, Emim vwi Shaveh-kiria-taim,
GEN_014_007|ayen da rhoma rhe ri te Enmish-pat (kọye Kadẹsh) ayen da ghwọrọ aghwa rẹ Amalẹk ejobi kugbe aghwa rẹ Amọr re dia Haz-azon-tamar.|ayen da rhoma rhe ri te Enmish-pat (kọye Kadẹsh) ayen da ghwọrọ aghwa rẹ Amalẹk ejobi kugbe aghwa rẹ Amọr re dia Haz-azon-tamar.
GEN_014_008|Etiyin ovie ri Sodọm, ovie ri Gomora, ovie ri Adma, ovie ri Zeboim, kugbe ovie ri Bẹla (kọye Zoar), ayen da yan phia ra gbara oma vwẹ ushekpotọ ri Sidim|Etiyin ovie ri Sodọm, ovie ri Gomora, ovie ri Adma, ovie ri Zeboim, kugbe ovie ri Bẹla (kọye Zoar), ayen da yan phia ra gbara oma vwẹ ushekpotọ ri Sidim
GEN_014_009|vi Chedor-laomer ovie ri Elam, Tidal ovie ri Goiim, Amrafel ovie ri Shinar, kugbe Ariọk ovie rẹ Elasar, ivie ẹne so iyori|vi Chedor-laomer ovie ri Elam, Tidal ovie ri Goiim, Amrafel ovie ri Shinar, kugbe Ariọk ovie rẹ Elasar, ivie ẹne so iyori
GEN_014_010|Ushekpotọ ri Sidim na vọnre vẹ egọdọ ri mu avwrogbo, ọke rẹ ivie ri Sodọm vi Gomora vwọ djẹ re, ẹvo de she phihọ egọdọ na, iri chekọ da djẹ kpo obo ugbenu.|Ushekpotọ ri Sidim na vọnre vẹ egọdọ ri mu avwrogbo, ọke rẹ ivie ri Sodọm vi Gomora vwọ djẹ re, ẹvo de she phihọ egọdọ na, iri chekọ da djẹ kpo obo ugbenu.
GEN_014_011|Kọye ivwighrẹ na da ghwẹ ekuakua ri Sodọm vi Gomora reyọ, kugbe emuọre rayen ejobi ayen da yanran kpo,|Kọye ivwighrẹ na da ghwẹ ekuakua ri Sodọm vi Gomora reyọ, kugbe emuọre rayen ejobi ayen da yanran kpo,
GEN_014_012|ayen ji mu Lọt rhe, ọmọ rẹ oniọvo rẹ Ebram, rọ dia Sodọm, vẹ eyenre rọye, ayen de kpo.|ayen ji mu Lọt rhe, ọmọ rẹ oniọvo rẹ Ebram, rọ dia Sodọm, vẹ eyenre rọye, ayen de kpo.
GEN_014_013|Kọye ọvo vwẹ usun rẹ ayen re djẹ vabọ da rhe, re vuẹ Ebram ri Hibru na, rọ dia kẹrẹ ọhahe ri Mamre rẹ ohwo ri Amọr, oniọvo rẹ Eskol kugbe Aner, enana vẹ Ebraham kẹ obọ.|Kọye ọvo vwẹ usun rẹ ayen re djẹ vabọ da rhe, re vuẹ Ebram ri Hibru na, rọ dia kẹrẹ ọhahe ri Mamre rẹ ohwo ri Amọr, oniọvo rẹ Eskol kugbe Aner, enana vẹ Ebraham kẹ obọ.
GEN_014_014|Ọke rẹ Ebram vwo nyo nẹ emu omoni rọye ighuvwun, o de sun otu rẹ ofovwi rọye phia rọ nabọ yono, re ji vwiẹ vwẹ uwevwi rọye, uri gbẹ ujori, gbẹ ihwe gbẹ ẹrenre, ayen da vwọ tua ayen rhi te Dan.|Ọke rẹ Ebram vwo nyo nẹ emu omoni rọye ighuvwun, o de sun otu rẹ ofovwi rọye phia rọ nabọ yono, re ji vwiẹ vwẹ uwevwi rọye, uri gbẹ ujori, gbẹ ihwe gbẹ ẹrenre, ayen da vwọ tua ayen rhi te Dan.
GEN_014_015|Vwẹ ason re ayen da ghare oma, te ọye vẹ idibo rọye, ayen de ke ayen phihọ, ayen da vwọ tua ayen re te Hobah, rọ obenu ri Damaskọs.|Vwẹ ason re ayen da ghare oma, te ọye vẹ idibo rọye, ayen de ke ayen phihọ, ayen da vwọ tua ayen re te Hobah, rọ obenu ri Damaskọs.
GEN_014_016|Etiyin o de mie ayen eyenre na ejobi, ọ da reyọ Lọt omoni rọye vẹ eyenre rọye, kugbe eya na vẹ ihwo na ejobi.|Etiyin o de mie ayen eyenre na ejobi, ọ da reyọ Lọt omoni rọye vẹ eyenre rọye, kugbe eya na vẹ ihwo na ejobi.
GEN_014_018|Melkizẹdẹk ovie ri Salẹm da vwẹ ọkuọka vi wain vwo rhe, ọye orherẹn rẹ Ọghẹnẹ ro Me Kpenu.|Melkizẹdẹk ovie ri Salẹm da vwẹ ọkuọka vi wain vwo rhe, ọye orherẹn rẹ Ọghẹnẹ ro Me Kpenu.
GEN_014_019|Ọ da nẹ ẹrhovwo kẹ tanẹ, Ebruba kẹ Ebram vwẹ oma rẹ Ọghẹnẹ ro Me Kpenu, rọ ma odjuvwu vẹ akpọ;|Ọ da nẹ ẹrhovwo kẹ tanẹ, Ebruba kẹ Ebram vwẹ oma rẹ Ọghẹnẹ ro Me Kpenu, rọ ma odjuvwu vẹ akpọ;
GEN_014_020|Ebruba kẹ Ọghẹnẹ ro Me Kpenu, rọ reyọ ivwighrẹ wẹn phihọ owẹ obọ. Ebram da vwẹ ẹkẹn ihwe rẹ ekuakua na ejobi kẹ.|Ebruba kẹ Ọghẹnẹ ro Me Kpenu, rọ reyọ ivwighrẹ wẹn phihọ owẹ obọ. Ebram da vwẹ ẹkẹn ihwe rẹ ekuakua na ejobi kẹ.
GEN_014_021|Ovie ri Sodọm da ta kẹ, Ebram, Vwẹ ihwo na kẹ vwẹ, ẹkẹvuọvo gba reyọ ekuakua na kẹ oma wẹn.|Ovie ri Sodọm da ta kẹ, Ebram, Vwẹ ihwo na kẹ vwẹ, ẹkẹvuọvo gba reyọ ekuakua na kẹ oma wẹn.
GEN_014_022|Ẹkẹvuọvo Ebram da ta kẹ ovie ri Sodọm, Mi vẹ kẹ Ọrovwohwo Ọghẹnẹ ro Me Kpenu nure, ọ rọ ma odjuvwu vẹ akpọ,|Ẹkẹvuọvo Ebram da ta kẹ ovie ri Sodọm, Mi vẹ kẹ Ọrovwohwo Ọghẹnẹ ro Me Kpenu nure, ọ rọ ma odjuvwu vẹ akpọ,
